_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
hr1205-116,2019-01-13 00:02:00,To amend the Congressional Budget Act of 1974 to prohibit an adjournment for a period of more than 12 hours in the event of a lapse in appropriations.,False,False,116,Keep Congress Working Act,Congress,hr
hr1206-116,2019-01-13 00:02:00,"To amend the Immigration and Nationality Act to clarify that noncitizen nationals of the United States who are children of United States citizens are eligible for United States citizenship, and for other purposes.",False,False,116,"To amend the Immigration and Nationality Act to clarify that noncitizen nationals of the United States who are children of United States citizens are eligible for United States citizenship, and for other purposes.",Immigration,hr
hr1207-116,2019-01-13 00:02:00,"To amend the Immigration and Nationality Act to include United States nationals among the eligible employees of an EB-5 commercial enterprise, and for other purposes.",False,False,116,U.S. Nationals Employment Act of 2019,Immigration,hr
hr1208-116,2019-01-13 00:02:00,"To amend the Immigration and Nationality Act to waive certain requirements for naturalization for American Samoan United States nationals to become United States citizens, and for other purposes.",False,False,116,"To amend the Immigration and Nationality Act to waive certain requirements for naturalization for American Samoan United States nationals to become United States citizens, and for other purposes.",Immigration,hr
hr1209-116,2019-01-13 00:02:00,"To amend the Public Health Service Act to ensure that non-animal methods are prioritized, where applicable and feasible, in proposals for all research to be conducted or supported by the National Institutes of Health, and for other purposes.",False,False,116,HEARTS Act of 2019,Animals,hr
hr1210-116,2019-01-13 00:02:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to make reforms to the benefits for Public Service Officers, and for other purposes.",False,False,116,Heroes Lesley Zerebny and Gilbert Vega First Responders Survivors Support Act of 2019,Crime and Law Enforcement,hr
hr1211-116,2019-01-13 00:02:00,To amend the Ohio & Erie Canal National Heritage Canalway Act of 1996 to repeal the funding limitation.,False,False,116,To amend the Ohio & Erie Canal National Heritage Canalway Act of 1996 to repeal the funding limitation.,Public Lands and Natural Resources,hr
hr1212-116,2019-01-13 00:02:00,"To amend section 1126 of title 41, United States Code, to provide for an exception for failure to deliver goods or complete work due to a lapse in appropriations, and for other purposes.",False,False,116,Federal Contract Deadline Fairness Act,Government Operations and Politics,hr
hr1213-116,2019-01-13 00:02:00,To provide compensation for Federal contractors impacted by a lapse in appropriations.,False,False,116,Federal Contract Worker Fairness Act,Government Operations and Politics,hr
hr1214-116,2019-01-13 00:02:00,"To prohibit certain funds from being transferred or reprogrammed to plan, develop, or construct a new physical barrier along the Southwest border, and for other purposes.",False,False,116,Protecting Disaster Relief Funds Act of 2019,Immigration,hr
hr1215-116,2019-01-13 00:02:00,"To amend titles II and XVIII of the Social Security Act to establish a Social Security Surplus Protection Account in the Federal Old-Age and Survivors Insurance Trust Fund to hold the Social Security surplus and a Medicare Surplus Protection Account in the Federal Hospital Insurance Trust Fund to hold the Medicare surplus, to provide for suspension of investment of amounts held in such Accounts until enactment of legislation providing for investment of the Trust Funds in investment vehicles other than obligations of the United States, and to establish a Social Security and Medicare Part A Investment Commission to make recommendations for alternative forms of investment of the Social Security and Medicare surpluses.",False,False,116,Social Security and Medicare Lock-Box Act,Health,hr
hr1216-116,2019-01-13 00:02:00,"To revise the authorized route of the North Country National Scenic Trail in northeastern Minnesota and to extend the trail into Vermont to connect with the Appalachian National Scenic Trail, and for other purposes.",False,False,116,North Country National Scenic Trail Route Adjustment Act,Public Lands and Natural Resources,hr
hr1217-116,2019-01-13 00:02:00,To amend the National Voter Registration Act of 1993 to prohibit a State from registering an individual to vote in elections for Federal office held in the State unless the individual provides documentary proof that the individual is a citizen of the United States.,False,False,116,Ensuring American Voters Act of 2019,Government Operations and Politics,hr
hr1218-116,2019-01-13 00:02:00,"To establish the American Fisheries Advisory Committee to assist in the awarding of fisheries research and development grants, and for other purposes.",False,False,116,American Fisheries Advisory Committee Act,Public Lands and Natural Resources,hr
hr1219-116,2019-01-14 00:02:00,"To amend title 31, United States Code, to prohibit the Internal Revenue Service from carrying out seizures relating to a structuring transaction unless the property to be seized derived from an illegal source or the funds were structured for the purpose of concealing the violation of another criminal law or regulation, to require notice and a post-seizure hearing for such seizures, and for other purposes.",False,False,116,Restraining Excessive Seizure of Property through the Exploitation of Civil Asset Forfeiture Tools Act,Taxation,hr
hr1220-116,2019-01-14 00:02:00,"To amend the Communications Act of 1934 to provide for certain requirements relating to charges for internet, television, and voice services, and for other purposes.",False,False,116,TRUE Fees Act of 2019,"Science, Technology, Communications",hr
hr1221-116,2019-01-14 00:02:00,"To amend the Department of Agriculture Reorganization Act of 1994 to reaffirm the authority of the Under Secretary of Agriculture for Research, Education, and Economics, and for other purposes.",False,False,116,Agriculture Research Integrity Act of 2019,Agriculture and Food,hr
hr1222-116,2019-01-14 00:02:00,To amend the Pittman-Robertson Wildlife Restoration Act to facilitate the establishment of additional or expanded public target ranges in certain States.,True,False,116,Target Practice and Marksmanship Training Support Act,Public Lands and Natural Resources,hr
hr1223-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to repeal the increase in unrelated business taxable income by amount of certain fringe benefit expenses.,False,False,116,Stop the Tax Hike on Charities and Places of Worship Act,Taxation,hr
hr1224-116,2019-01-14 00:02:00,To promote and protect from discrimination living organ donors.,False,False,116,Living Donor Protection Act of 2019,Health,hr
hr1225-116,2019-01-14 00:02:00,"To establish, fund, and provide for the use of amounts in a National Park Service and Public Lands Legacy Restoration Fund to address the maintenance backlog of the National Park Service, United States Fish and Wildlife Service, Bureau of Land Management, and Bureau of Indian Education, and for other purposes.",False,False,116,Restore Our Parks and Public Lands Act,Public Lands and Natural Resources,hr
hr1226-116,2019-01-14 00:02:00,To amend title XIX of the Social Security Act to provide States with the option of providing coordinated care for children with complex medical conditions through a health home.,False,False,116,ACE Kids Act of 2019,Health,hr
hr1227-116,2019-01-14 00:02:00,To amend the Public Health Service Act to clarify liability protections regarding emergency use of automated external defibrillators.,False,False,116,Cardiac Arrest Survival Act of 2019,Health,hr
hr1228-116,2019-01-14 00:02:00,"To amend title 18, United States Code, with respect to civil forfeitures relating to certain seized animals.",False,False,116,HEART Act of 2019,Crime and Law Enforcement,hr
hr1229-116,2019-01-14 00:02:00,"To amend the Higher Education Act of 1965 to provide that an individual may remain eligible to participate in the teacher loan forgiveness program under title IV of such Act if the individual's period of consecutive years of employment as a full-time teacher is interrupted because the individual is the spouse of a member of the Armed Forces who is relocated during the school year pursuant to military orders for a permanent change of duty station, or the individual works in a school of the defense dependents' education system under the Defense Dependents' Education Act of 1978 due to such a relocation, and for other purposes.",False,False,116,Preserving Teacher Loan Forgiveness for Military Spouses Act of 2019,Education,hr
hr1230-116,2019-01-14 00:02:00,"To amend the Age Discrimination in Employment Act of 1967 and other laws to clarify appropriate standards for Federal employment discrimination and retaliation claims, and for other purposes.",False,False,116,Protecting Older Workers Against Discrimination Act,Labor and Employment,hr
hr1231-116,2019-01-14 00:02:00,"To prevent a nuclear arms race resulting from weakened international restrictions on the proliferation of intermediate- and short-range missiles, and for other purposes.",False,False,116,Prevention of Arms Race Act of 2019,International Affairs,hr
hr1232-116,2019-01-14 00:02:00,"To amend the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 to repeal certain waiver authority relating to the construction of new border barriers, and for other purposes.",False,False,116,Rescinding DHS' Waiver Authority for Border Wall Act,Immigration,hr
hr1233-116,2019-01-14 00:02:00,"To amend the Homeland Security Act of 2002 to establish a fund for private landowners, and for other purposes.",False,False,116,Borderland Takings Defense Fund Act,Immigration,hr
hr1234-116,2019-01-14 00:02:00,"To amend the Homeland Security Act of 2002 to prohibit seizing private land for a border wall, and for other purposes.",False,False,116,Preventing the Taking of Americans' Land to Build Trump's Wall Act,Immigration,hr
hr1235-116,2019-01-14 00:02:00,"To provide that the term of office of certain members of the Merit Systems Protection Board shall be extended by a period of 1 year, to limit such members from concurrently holding positions within the Federal Government, and for other purposes.",True,False,116,MSPB Temporary Term Extension Act,Government Operations and Politics,hr
hr1236-116,2019-01-14 00:02:00,"To support State, Tribal, and local efforts to remove access to firearms from individuals who are a danger to themselves or others pursuant to court orders for this purpose.",False,False,116,Extreme Risk Protection Order Act of 2019,Crime and Law Enforcement,hr
hr1237-116,2019-01-14 00:02:00,"To amend the Federal Ocean Acidification Research and Monitoring Act of 2009 to establish an Ocean Acidification Advisory Board, to expand and improve the research on Ocean Acidification and Coastal Acidification, to establish and maintain a data archive system for Ocean Acidification data and Coastal Acidification data, and for other purposes.",True,False,116,COAST Research Act of 2019,Public Lands and Natural Resources,hr
hr1238-116,2019-01-14 00:02:00,To direct the Secretary of Agriculture to treat certain planted soybean crops as harvested commodity crops under the Market Facilitation Program.,False,False,116,To direct the Secretary of Agriculture to treat certain planted soybean crops as harvested commodity crops under the Market Facilitation Program.,Agriculture and Food,hr
hr1239-116,2019-01-14 00:02:00,"To reauthorize Department of Justice programs that combat violence against women, and for other purposes.",False,False,116,Protecting Women Act of 2019,Crime and Law Enforcement,hr
hr1240-116,2019-01-14 00:02:00,To preserve United States fishing heritage through a national program dedicated to training and assisting the next generation of commercial fishermen.,False,False,116,Young Fishermen's Development Act of 2019,Public Lands and Natural Resources,hr
hr1241-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to increase and make permanent the exclusion for benefits provided to volunteer firefighters and emergency medical responders.,False,False,116,Volunteer Responder Incentive Protection Act of 2019,Taxation,hr
hr1242-116,2019-01-14 00:02:00,To enact as law certain regulations relating to the taking of double-crested cormorants.,False,False,116,Cormorant Relief Act,Animals,hr
hr1243-116,2019-01-14 00:02:00,"To direct the Secretary of Health and Human Services to develop a national strategic action plan and program to assist health professionals and systems in preparing for and responding to the public health effects of climate change, and for other purposes.",False,False,116,Climate Change Health Protection and Promotion Act of 2019,Health,hr
hr1244-116,2019-01-14 00:02:00,"To amend the Internal Revenue Code of 1986 to clarify that all provisions shall apply to legally married same-sex couples in the same manner as other married couples, and for other purposes.",False,False,116,Equal Dignity for Married Taxpayers Act of 2019,Taxation,hr
hr1245-116,2019-01-14 00:02:00,"To amend title IV-A of the Social Security Act, and for other purposes.",False,False,116,Improving Access to Child Care Act,Social Welfare,hr
hr1246-116,2019-01-14 00:02:00,"To amend title IV-A of the Social Security Act, and for other purposes.",False,False,116,Improving Access to Work Act,Social Welfare,hr
hr1247-116,2019-01-14 00:02:00,"To amend title IV-A of the Social Security Act, and for other purposes.",False,False,116,Supporting Work Through Apprenticeships Act,Social Welfare,hr
hr1248-116,2019-01-14 00:02:00,"To amend the Wild and Scenic Rivers Act to designate certain river segments within the York watershed in the State of Maine as components of the National Wild and Scenic Rivers System, and for other purposes.",False,False,116,York River Wild and Scenic River Act of 2019,Public Lands and Natural Resources,hr
hr1249-116,2019-01-14 00:02:00,To prohibit the Secretary of Defense from obligating or expending funds for missiles banned by the INF Treaty.,False,False,116,INF Treaty Compliance Act of 2019,International Affairs,hr
hr1250-116,2019-01-14 00:02:00,"To designate the facility of the United States Postal Service located at 11158 Highway 146 North in Hardin, Texas, as the ""Lucas Lowe Post Office"".",True,True,116,"To designate the facility of the United States Postal Service located at 11158 Highway 146 North in Hardin, Texas, as the ""Lucas Lowe Memorial Post Office"".",Government Operations and Politics,hr
hr1251-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to provide for the tax-exempt financing of certain government-owned buildings.,False,False,116,Public Buildings Renewal Act of 2019,Taxation,hr
hr1252-116,2019-01-14 00:02:00,"To designate the facility of the United States Postal Service located at 6531 Van Nuys Boulevard in Van Nuys, California, as the ""Marilyn Monroe Post Office"".",False,False,116,"To designate the facility of the United States Postal Service located at 6531 Van Nuys Boulevard in Van Nuys, California, as the ""Marilyn Monroe Post Office"".",Government Operations and Politics,hr
hr1253-116,2019-01-14 00:02:00,"To designate the facility of the United States Postal Service located at 13507 Van Nuys Boulevard in Pacoima, California, as the ""Ritchie Valens Post Office Building"".",False,False,116,"To designate the facility of the United States Postal Service located at 13507 Van Nuys Boulevard in Pacoima, California, as the ""Ritchie Valens Post Office Building"".",Government Operations and Politics,hr
hr1254-116,2019-01-14 00:02:00,"To amend title 5, United States Code, to achieve parity between the cost of living adjustment with respect to an annuity under the Federal Employees Retirement System and an annuity under the Civil Service Retirement System, and for other purposes.",False,False,116,Equal COLA Act,Government Operations and Politics,hr
hr1255-116,2019-01-14 00:02:00,To provide for the more accurate computation of retirement benefits for certain firefighters employed by the Federal Government.,False,False,116,Federal Firefighter Pay Equity Act,Government Operations and Politics,hr
hr1256-116,2019-01-14 00:02:00,"To permit disabled law enforcement officers, customs and border protection officers, firefighters, air traffic controllers, nuclear materials couriers, members of the Capitol Police, members of the Supreme Court Police, employees of the Central Intelligence Agency performing intelligence activities abroad or having specialized security requirements, and diplomatic security special agents of the Department of State to receive retirement benefits in the same manner as if they had not been disabled.",False,False,116,First Responder Fair RETIRE Act,Government Operations and Politics,hr
hr1257-116,2019-01-14 00:02:00,To require the Secretary of the Treasury to mint coins in commemoration of the United States Coast Guard.,False,False,116,United States Coast Guard Commemorative Coin Act of 2019,Finance and Financial Sector,hr
hr1258-116,2019-01-14 00:02:00,"To amend title 10, United States Code, to provide for the inclusion of homeschooled students in Junior Reserve Officer's Training Corps units.",False,False,116,"To amend title 10, United States Code, to provide for the inclusion of homeschooled students in Junior Reserve Officer's Training Corps units.",Armed Forces and National Security,hr
hr1259-116,2019-01-14 00:02:00,"To authorize private parties to compel the Securities and Exchange Commission to seek sanctions by filing civil actions, and for other purposes.",False,False,116,Due Process Restoration Act of 2019,Finance and Financial Sector,hr
hr1260-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to extend the charitable deduction to all taxpayers regardless of whether a taxpayer itemizes deductions in order to encourage and increase charitable giving.,False,False,116,To amend the Internal Revenue Code of 1986 to extend the charitable deduction to all taxpayers regardless of whether a taxpayer itemizes deductions in order to encourage and increase charitable giving.,Taxation,hr
hr1261-116,2019-01-14 00:02:00,"To establish a national program to identify and reduce losses from landslide hazards, to establish a national 3D Elevation Program, and for other purposes.",True,False,116,National Landslide Preparedness Act,Emergency Management,hr
hr1262-116,2019-01-14 00:02:00,"To amend title 18, United States Code, to increase the age at which a rifle or shotgun may be acquired from a federally licensed firearms dealer, and for other purposes.",False,False,116,21 to Buy Act,Crime and Law Enforcement,hr
hr1263-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to subject to the requirements of the National Firearms Act any semiautomatic rifle that has the capacity to accept a detachable magazine.,False,False,116,National Firearms Amendments Act of 2019,Taxation,hr
hr1264-116,2019-01-14 00:02:00,"To amend titles XVIII and XIX of the Social Security Act to provide the Medicare Payment Advisory Commission and the Medicaid and CHIP Payment and Access Commission with access to certain drug payment information, including certain rebate information.",False,False,116,Payment Commission Data Act of 2019,Health,hr
hr1265-116,2019-01-14 00:02:00,"To amend titles XVIII and XIX of the Social Security Act with respect to nursing facility requirements, and for other purposes.",False,False,116,Nursing Home Workforce Quality Act,Health,hr
hr1266-116,2019-01-14 00:02:00,"To amend title 18, United States Code, to require firearm assembly kits to be considered to be firearms.",False,False,116,Ghost Guns Are Guns Act,Crime and Law Enforcement,hr
hr1267-116,2019-01-14 00:02:00,"To designate a mountain ridge in the State of Montana as ""B-47 Ridge"".",False,False,116,B-47 Ridge Designation Act,Public Lands and Natural Resources,hr
hr1268-116,2019-01-14 00:02:00,To require the Secretary of the Interior to submit to Congress a report on the efforts of the Bureau of Reclamation to manage its infrastructure assets.,False,False,116,Bureau of Reclamation Transparency Act,Water Resources Development,hr
hr1269-116,2019-01-14 00:02:00,"To amend the Revised Statutes of the United States to prevent the use of the legal system in a manner that extorts money from State and local governments, and the Federal Government, and inhibits such governments' constitutional actions under the first, tenth, and fourteenth amendments.",False,False,116,History and Tradition Protection Act of 2019,"Civil Rights and Liberties, Minority Issues",hr
hr1270-116,2019-01-14 00:02:00,"To reauthorize the United States-Poland Parliamentary Exchange Program, and for other purposes.",False,False,116,Pawel Adamowicz Democratic Leadership Exchange Act of 2019,International Affairs,hr
hr1271-116,2019-01-14 00:02:00,To establish in the Department of Veterans Affairs a pilot program instituting a clinical observation program for pre-med students preparing to attend medical school.,True,False,116,Vet HP Act,Armed Forces and National Security,hr
hr1272-116,2019-01-14 00:02:00,"To amend the Federal Election Campaign Act of 1971 to reduce the number of members of the Federal Election Commission from 6 to 5, to revise the method of selection and terms of service of members of the Commission, to distribute the powers of the Commission between the Chair and the remaining members, and for other purposes.",False,False,116,Restoring Integrity to America's Elections Act,,hr
hr1273-116,2019-01-14 00:02:00,"To direct the Director of National Intelligence to submit an assessment of the intentions of the political leadership of the Russian Federation, and for other purposes.",False,False,116,KREMLIN Act,Armed Forces and National Security,hr
hr1274-116,2019-01-14 00:02:00,To repeal Public Law 107-40.,False,False,116,Repeal of the Authorization for Use of Military Force,International Affairs,hr
hr1275-116,2019-01-14 00:02:00,"To modernize voter registration, promote access to voting for individuals with disabilities, protect the ability of individuals to exercise the right to vote in elections for Federal office, and for other purposes.",False,False,116,Voter Empowerment Act of 2019,Government Operations and Politics,hr
hr1276-116,2019-01-14 00:02:00,"To reaffirm the policy of the United States with respect to management authority over public land, and for other purposes.",False,False,116,America's Public Land Act of 2019,Public Lands and Natural Resources,hr
hr1277-116,2019-01-14 00:02:00,"To establish a State public option through Medicaid to provide Americans with the choice of a high-quality, low-cost health insurance plan.",False,False,116,State Public Option Act,Health,hr
hr1278-116,2019-01-14 00:02:00,"To establish the African Burial Ground International Memorial Museum and Educational Center in New York, New York, and for other purposes.",False,False,116,African Burial Ground International Memorial Museum and Educational Center Act,Social Sciences and History,hr
hr1279-116,2019-01-14 00:02:00,"To authorize the Director of the Bureau of Justice Assistance to make grants to States, units of local government, and gun dealers to conduct gun buyback programs, and for other purposes.",False,False,116,Safer Neighborhoods Gun Buyback Act of 2019,Crime and Law Enforcement,hr
hr1280-116,2019-01-14 00:02:00,"To amend title 31, United States Code, to provide for automatic continuing resolutions.",False,False,116,No More Shutdowns Act,Economics and Public Finance,hr
hr1281-116,2019-01-14 00:02:00,To repeal the Environmental Protection Agency's most recent rule for new residential wood heaters.,False,False,116,Stop EPA Overregulation of Rural Americans Act,Environmental Protection,hr
hr1282-116,2019-01-14 00:02:00,"To require certain entities who collect and maintain personal information of individuals to secure such information and to provide notice to such individuals in the case of a breach of security involving such information, and for other purposes.",False,False,116,Data Accountability and Trust Act,Commerce,hr
hr1283-116,2019-01-14 00:02:00,To establish a nonpartisan commission on immigration reform and border security.,False,False,116,To establish a nonpartisan commission on immigration reform and border security.,International Affairs,hr
hr1284-116,2019-01-14 00:02:00,"To amend the Clean Air Act to give States the option of monitoring covered criteria air pollutants in designated areas by greatly increasing the number of air quality sensors in exchange for greater regulatory flexibility in the methods of monitoring, and for other purposes.",False,False,116,Crowd Sourcing of Environmental Data Act of 2019,Environmental Protection,hr
hr1285-116,2019-01-14 00:02:00,"To amend the Consumer Financial Protection Act of 2010 to establish an Office for Under-Banked, Un-Banked, and Underserved Consumers, and for other purposes.",False,False,116,Improving Access to Traditional Banking Act of 2019,Finance and Financial Sector,hr
hr1286-116,2019-01-14 00:02:00,"To prohibit consumer credit reporting agencies and lenders from taking adverse action against federal employees and contractors impacted by the government shutdown, and for other purposes.",False,False,116,Federal Employee Credit Score Protection Act of 2019,Finance and Financial Sector,hr
hr1287-116,2019-01-14 00:02:00,"To authorize the Attorney General to make grants to States and units of local government to implement statutes, rules, policies, or procedures to authorize courts to issue relinquishment orders with respect to individuals charged with or convicted of a crime of domestic violence, or subject to a domestic violence protective order, and for other purposes.",False,False,116,No Guns for Abusers Act of 2019,Crime and Law Enforcement,hr
hr1288-116,2019-01-14 00:02:00,To ensure due process protections of individuals in the United States against unlawful detention based solely on a protected characteristic.,False,False,116,Korematsu-Takai Civil Liberties Protection Act of 2019,Crime and Law Enforcement,hr
hr1289-116,2019-01-14 00:02:00,"To amend the Communications Act of 1934 to provide for a moratorium on number reassignment after a disaster declaration, and for other purposes.",False,False,116,Preserving Home and Office Numbers in Emergencies Act of 2019,"Science, Technology, Communications",hr
hr1290-116,2019-01-14 00:02:00,"To amend the Internal Revenue Code of 1986 to exempt certain emergency medical devices from the excise tax on medical devices, and for other purposes.",False,False,116,First Responder Medical Device Tax Relief Act,Taxation,hr
hr1291-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to exempt student workers for purposes of determining a higher education institutions employer health care shared responsibility.,False,False,116,Student Job Protection Act of 2019,Taxation,hr
hr1292-116,2019-01-14 00:02:00,"To amend the Homeland Security Act of 2002 to require border community stakeholder consultation before the Secretary of Homeland Security may construct, install, deploy, operate, or maintain additional physical barriers, tactical infrastructure, or technology between ports of entry along the land border with Mexico, and for other purposes.",False,False,116,Border Community Input in Border Security Act,Immigration,hr
hr1293-116,2019-01-14 00:02:00,"To prohibit the use of amounts appropriated for military construction or the Army Corps of Engineers for the construction of barriers, land acquisition, or any other associated activities on the southern border without specific statutory authorization from Congress.",False,False,116,RAIDER Act of 2019,Emergency Management,hr
hr1294-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to deny the deduction for executive compensation unless the employer maintains profit-sharing distributions for employees.,False,False,116,Employee Profit-Sharing Encouragement Act of 2019,Taxation,hr
hr1295-116,2019-01-14 00:02:00,To amend the Internal Revenue Code of 1986 to expand the availability of penalty-free distributions to unemployed individuals from retirement plans.,False,False,116,Expanding Penalty Free Withdrawal Act of 2019,Taxation,hr
hr1296-116,2019-01-15 00:02:00,"To regulate assault weapons, to ensure that the right to keep and bear arms is not unlimited, and for other purposes.",False,False,116,Assault Weapons Ban of 2019,Crime and Law Enforcement,hr
hr1297-116,2019-01-15 00:02:00,"To amend the Internal Revenue Code of 1986 to include armor-piercing, concealable weapons within the definition of ""firearm"" under the National Firearms Act, and for other purposes.",False,False,116,Law Enforcement Protection Act of 2019,Taxation,hr
hr1298-116,2019-01-15 00:02:00,"To prohibit discrimination in higher education against certain undocumented students on the basis of immigration status, and for other purposes.",False,False,116,Higher Education Dream Act of 2019,Education,hr
hr1299-116,2019-01-15 00:02:00,"To require any delivery vehicle owned or leased by the United States Postal Service have an air conditioning unit, and for other purposes.",False,False,116,Peggy Frank Memorial Act,Government Operations and Politics,hr
hr1300-116,2019-01-15 00:02:00,To provide for a temporary safe harbor for certain failures by individuals to pay estimated income tax.,False,False,116,Taxpayer Penalty Protection Act of 2019,Taxation,hr
hr1301-116,2019-01-15 00:02:00,To amend title XVIII of the Social Security Act to provide for coverage under the Medicare program of certain mental health telehealth services.,False,False,116,Mental Health Telemedicine Expansion Act,Health,hr
hr1302-116,2019-01-15 00:02:00,"To authorize the Assistant Secretary for Mental Health and Substance Use, acting through the Director of the Center for Substance Abuse Treatment, to award grants to States to expand access to clinically appropriate services for opioid abuse, dependence, or addiction.",False,False,116,Expanding Opportunities for Recovery Act of 2019,Health,hr
hr1303-116,2019-01-15 00:02:00,"To direct the Comptroller General of the United States to evaluate and report on the inpatient and outpatient treatment capacity, availability, and needs of the United States.",False,False,116,Examining Opioid Treatment Infrastructure Act of 2019,Health,hr
hr1304-116,2019-01-15 00:02:00,"To require the Federal Trade Commission, in consultation with the Federal Communications Commission, to establish a robocaller bounty pilot program, and for other purposes.",False,False,116,"To require the Federal Trade Commission, in consultation with the Federal Communications Commission, to establish a robocaller bounty pilot program, and for other purposes.","Science, Technology, Communications",hr
hr1305-116,2019-01-15 00:02:00,"To implement the Agreement on the Conservation of Albatrosses and Petrels, and for other purposes.",False,False,116,Albatross and Petrel Conservation Act,Animals,hr
hr1306-116,2019-01-15 00:02:00,"To amend the Disaster Recovery Reform Act to develop a study regarding streamlining and consolidating information collection and preliminary damage assessments, and for other purposes.",False,False,116,Federal Disaster Assistance Coordination Act,Emergency Management,hr
hr1307-116,2019-01-15 00:02:00,"To provide for an online repository for certain reporting requirements for recipients of Federal disaster assistance, and for other purposes.",True,False,116,Post-Disaster Assistance Online Accountability Act,Emergency Management,hr
hr1308-116,2019-01-15 00:02:00,"To amend the Federal Election Campaign Act of 1971 to provide for a limitation on the time for the use of contributions or donations, and for other purposes.",False,False,116,Let It Go Act,Government Operations and Politics,hr
hr1309-116,2019-01-19 00:02:00,"To direct the Secretary of Labor to issue an occupational safety and health standard that requires covered employers within the health care and social service industries to develop and implement a comprehensive workplace violence prevention plan, and for other purposes.",False,False,116,Workplace Violence Prevention for Health Care and Social Service Workers Act,Labor and Employment,hr
hr1310-116,2019-01-19 00:02:00,"To amend the Violence Against Women Act of 1994 to include the rural development voucher program as a covered housing program, and for other purposes.",False,False,116,VAWA Protections for Rural Women Act of 2019,Crime and Law Enforcement,hr
hr1311-116,2019-01-19 00:02:00,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to ensure that unmet needs after a major disaster are met.,False,False,116,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to ensure that unmet needs after a major disaster are met.,Emergency Management,hr
hr1312-116,2019-01-19 00:02:00,"To recognize tribal cooperation in the environmental review of proposed actions affecting the revised Yurok Reservation, and for other purposes.",False,False,116,Yurok Lands Act of 2019,Native Americans,hr
hr1313-116,2019-01-19 00:02:00,"To amend the Implementing Recommendations of the 9/11 Commission Act of 2007 to clarify certain allowable uses of funds for public transportation security assistance grants and establish periods of performance for such grants, and for other purposes.",True,False,116,Transit Security Grant Program Flexibility Act,Transportation and Public Works,hr
hr1314-116,2019-01-19 00:02:00,"To reauthorize the Integrated Coastal and Ocean Observation System Act of 2009, and for other purposes.",False,False,116,Integrated Coastal and Ocean Observation System Act Amendments of 2019,Public Lands and Natural Resources,hr
hr1315-116,2019-01-22 00:02:00,"To amend title II of the Department of Energy Organization Act to reauthorize an office within the Department of Energy, to direct the Secretary of Energy to establish and carry out a comprehensive, nationwide energy-related industries jobs program, and for other purposes.",False,False,116,Blue Collar to Green Collar Jobs Development Act of 2019,Energy,hr
hr1316-116,2019-01-22 00:02:00,"To establish the Federal Labor-Management Partnership Council, and for other purposes.",False,False,116,Federal Labor-Management Partnership Act of 2019,Government Operations and Politics,hr
hr1317-116,2019-01-22 00:02:00,"To improve the resilience of the built and natural environment to natural disasters and climate change using, among other measures, natural and nature-based features, and for other purposes.",False,False,116,Coastal Communities Adaptation Act,Environmental Protection,hr
hr1318-116,2019-01-22 00:02:00,To direct the Librarian of Congress to obtain a stained glass panel depicting the seal of the District of Columbia and install the panel among the stained glass panels depicting the seals of States which overlook the Main Reading Room of the Library of Congress Thomas Jefferson Building.,False,False,116,To direct the Librarian of Congress to obtain a stained glass panel depicting the seal of the District of Columbia and install the panel among the stained glass panels depicting the seals of States which overlook the Main Reading Room of the Library of Co,Congress,hr
hr1319-116,2019-01-22 00:02:00,To repeal the wage rate requirements commonly known as the Davis-Bacon Act.,False,False,116,Davis-Bacon Repeal Act,Labor and Employment,hr
hr1320-116,2019-01-22 00:02:00,"To amend title 13, United States Code, to require that any questionnaire used in determining the decennial census of population shall contain an option for respondents to indicate citizenship status or lawful presence in the United States, and for other purposes.",False,False,116,Census Accuracy Act of 2019,Government Operations and Politics,hr
hr1321-116,2019-01-22 00:02:00,"To designate certain National Forest System lands and certain public lands under the jurisdiction of the Secretary of the Interior in the States of Idaho, Montana, Oregon, Washington, and Wyoming as wilderness, wild and scenic rivers, wildland recovery areas, and biological connecting corridors, and for other purposes.",False,False,116,Northern Rockies Ecosystem Protection Act,Public Lands and Natural Resources,hr
hr1322-116,2019-01-22 00:02:00,"To require a report on the effects of climate change on the Coast Guard, and for other purposes.",False,False,116,"To require a report on the effects of climate change on the Coast Guard, and for other purposes.",Transportation and Public Works,hr
hr1323-116,2019-01-22 00:02:00,To amend title XVIII of the Social Security Act to extend the floor on the area wage index under the inpatient prospective payment system to certain sole community hospitals and to amend the Public Health Service Act to provide eligibility for certain sole community hospitals to discounted drug prices under the 340B drug pricing program.,False,False,116,Rural Hospital Frontier Fairness Act,Health,hr
