_action_text,_bill,_date,_id,_time,_type
Read twice and referred to the Committee on Energy and Natural Resources.,s1821-116,2019-06-12,2,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s1821-116,2019-09-11,3,,Committee
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s1821-116,2019-09-25,4,,Committee
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1822-116,2019-06-12,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s1822-116,2019-07-24,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1823-116,2019-06-12,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (text: CR S3367)",s1823-116,2019-06-12,2,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1824-116,2019-06-12,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1825-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1826-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1827-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1828-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1829-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1830-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1831-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1832-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1833-116,2019-06-13,1,,IntroReferral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s1833-116,2019-06-19,2,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s1833-116,2019-06-19,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 120.,s1833-116,2019-06-19,4,,Calendars
Passed Senate without amendment by Unanimous Consent.,s1833-116,2019-07-17,5,,Floor
Passed Senate without amendment by Unanimous Consent. (consideration: CR S4915; text: CR S4915),s1833-116,2019-07-17,6,,Floor
Message on Senate action sent to the House.,s1833-116,2019-07-18,7,,Floor
Received in the House.,s1833-116,2019-07-19,8,,Floor
Referred to the House Committee on Transportation and Infrastructure.,s1833-116,2019-07-19,9,,IntroReferral
Referred to the Subcommittee on Water Resources and Environment.,s1833-116,2019-07-22,10,,Committee
Referred to the Subcommittee on Highways and Transit.,s1833-116,2019-07-22,11,,Committee
By Senator Barrasso from Committee on Environment and Public Works filed written report. Report No. 116-64.,s1833-116,2019-07-23,12,,Floor
Read twice and referred to the Committee on the Judiciary.,s1834-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1835-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1836-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1837-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1838-116,2019-06-13,1,,IntroReferral
Committee on Foreign Relations. Ordered to be reported with an amendment favorably.,s1838-116,2019-09-25,2,,Committee
Committee on Foreign Relations. Reported by Senator Risch with an amendment in the nature of a substitute. Without written report.,s1838-116,2019-09-26,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 238.,s1838-116,2019-09-26,4,,Calendars
Read twice and referred to the Committee on Finance.,s1839-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1840-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1841-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1842-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1843-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1844-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1845-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1846-116,2019-06-13,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment favorably.,s1846-116,2019-06-19,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment. With written report No. 116-90.,s1846-116,2019-09-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 194.,s1846-116,2019-09-10,4,,Calendars
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1847-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1848-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1849-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1850-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S3481)",s1851-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (text: CR S3481),s1852-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s1853-116,2019-06-13,1,,IntroReferral
Committee on Indian Affairs. Hearings held.,s1853-116,2019-06-19,2,,Committee
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (S3481-3482)",s1854-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1855-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1856-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1857-116,2019-06-13,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,s1857-116,2019-07-09,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s1857-116,2019-07-16,3,,Committee
Committee on Energy and Natural Resources. Reported by Senator Murkowski with amendments. With written report No. 116-119.,s1857-116,2019-09-25,4,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 222.,s1857-116,2019-09-25,5,,Calendars
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1858-116,2019-06-13,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s1858-116,2019-07-24,2,,Committee
Read twice and referred to the Committee on the Judiciary.,s1859-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s1860-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1861-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1862-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources. (text: CR S3482-3483),s1863-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1864-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1865-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1866-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1867-116,2019-06-13,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s1867-116,2019-06-19,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. With written report No. 116-91.,s1867-116,2019-09-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 195.,s1867-116,2019-09-10,4,,Calendars
Read twice and referred to the Committee on Finance.,s1868-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1869-116,2019-06-13,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1869-116,2019-06-19,2,,Committee
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 116-92.,s1869-116,2019-09-10,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 196.,s1869-116,2019-09-10,4,,Calendars
Read twice and referred to the Committee on Energy and Natural Resources.,s1870-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1871-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1872-116,2019-06-13,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1873-116,2019-06-13,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1874-116,2019-06-13,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1874-116,2019-06-19,2,,Committee
Read twice and referred to the Committee on Indian Affairs.,s1875-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1876-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1877-116,2019-06-18,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1877-116,2019-06-19,2,,Committee
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1878-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1879-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1880-116,2019-06-18,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1881-116,2019-06-18,1,,IntroReferral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s1881-116,2019-07-10,2,,Committee
"Senate Committee on Commerce, Science, and Transportation discharged by Unanimous Consent.",s1881-116,2019-09-10,3,,Discharge
Passed Senate without amendment by Unanimous Consent.,s1881-116,2019-09-10,4,,Floor
"Senate Committee on Commerce, Science, and Transportation discharged by Unanimous Consent. (consideration: CR S5411)",s1881-116,2019-09-10,5,,Discharge
Passed Senate without amendment by Unanimous Consent. (text: CR S5411),s1881-116,2019-09-10,6,,Floor
Message on Senate action sent to the House.,s1881-116,2019-09-11,7,,Floor
Received in the House.,s1881-116,2019-09-11,8,,Floor
Held at the desk.,s1881-116,2019-09-11,9,,Floor
Read twice and referred to the Committee on Energy and Natural Resources.,s1882-116,2019-06-18,1,,IntroReferral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held.,s1882-116,2019-06-26,2,,Committee
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1882-116,2019-09-25,3,,Committee
Read twice and referred to the Committee on the Judiciary.,s1883-116,2019-06-18,1,,IntroReferral
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1883-116,2019-07-18,2,,Committee
Committee on the Judiciary. Reported by Senator Graham with an amendment in the nature of a substitute. Without written report.,s1883-116,2019-07-23,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 160.,s1883-116,2019-07-23,4,,Calendars
Read twice and referred to the Committee on Finance.,s1884-116,2019-06-18,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (Sponsor introductory remarks on measure: CR S3658)",s1885-116,2019-06-18,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1885-116,2019-06-18,2,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1886-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1887-116,2019-06-18,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1888-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1889-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1890-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1891-116,2019-06-18,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s1892-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Indian Affairs.,s1893-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1894-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1895-116,2019-06-19,1,,IntroReferral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s1895-116,2019-06-26,2,,Committee
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s1895-116,2019-07-08,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 133.,s1895-116,2019-07-08,4,,Calendars
Read twice and referred to the Committee on Veterans' Affairs.,s1896-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1897-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1898-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1899-116,2019-06-19,1,,IntroReferral
Committee on Appropriations. Original measure reported to Senate by Senator Shelby. Without written report.,s1900-116,2019-06-19,1,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 115.,s1900-116,2019-06-19,2,,Calendars
Read twice and referred to the Committee on Energy and Natural Resources.,s1901-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1902-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1903-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1904-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1905-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1906-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1907-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1908-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1909-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1910-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1911-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1912-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1913-116,2019-06-19,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1914-116,2019-06-19,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1915-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1916-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1917-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1918-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1919-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1920-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1921-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1922-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1923-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1924-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4172-4173)",s1925-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1925-116,2019-06-20,2,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1926-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1927-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1928-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1929-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1930-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1931-116,2019-06-20,1,,IntroReferral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s1931-116,2019-09-25,2,,Committee
Read twice and referred to the Committee on Energy and Natural Resources.,s1932-116,2019-06-20,1,,IntroReferral
Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held.,s1932-116,2019-07-18,2,,Committee
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1933-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s1934-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1935-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1936-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1937-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1938-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1939-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1940-116,2019-06-20,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1941-116,2019-06-20,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1942-116,2019-06-24,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1943-116,2019-06-24,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1944-116,2019-06-24,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1945-116,2019-06-24,1,,IntroReferral
Committee on Foreign Relations. Ordered to be reported without amendment favorably.,s1945-116,2019-06-25,2,,Committee
Committee on Foreign Relations. Reported by Senator Risch without amendment. Without written report.,s1945-116,2019-07-15,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 145.,s1945-116,2019-07-15,4,,Calendars
Read twice and referred to the Committee on Veterans' Affairs.,s1946-116,2019-06-24,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1947-116,2019-06-24,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1948-116,2019-06-24,1,,IntroReferral
Read twice and referred to the Committee on Finance. (text: CR S4458-4459),s1948-116,2019-06-24,2,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1949-116,2019-06-24,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (Sponsor introductory remarks on measure: CR S4459)",s1949-116,2019-06-24,2,,IntroReferral
Read twice and referred to the Committee on Finance.,s1950-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1951-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1952-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1953-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1954-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1955-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1956-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1957-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1958-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1959-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1960-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1961-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Rules and Administration.,s1962-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1963-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4507-4508)",s1964-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Foreign Relations.,s1965-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1966-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources. (Sponsor introductory remarks on measure: CR S4508),s1967-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1968-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources. (Sponsor introductory remarks on measure: CR S4508-4510),s1969-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1970-116,2019-06-25,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1971-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1972-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1973-116,2019-06-25,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s1974-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s1975-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1976-116,2019-06-26,1,,IntroReferral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1976-116,2019-07-24,2,,Committee
Read twice and referred to the Committee on Indian Affairs.,s1977-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1978-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1979-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1980-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s1981-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1982-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s1983-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1984-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1985-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1986-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1987-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4569-4570)",s1987-116,2019-06-26,2,,IntroReferral
Read twice and referred to the Committee on Finance.,s1988-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1989-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1990-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Armed Services.,s1991-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s1992-116,2019-06-26,1,,IntroReferral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s1992-116,2019-07-30,2,,Committee
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s1992-116,2019-07-31,3,,Committee
Placed on Senate Legislative Calendar under General Orders. Calendar No. 168.,s1992-116,2019-07-31,4,,Calendars
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1993-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1994-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s1995-116,2019-06-26,1,,IntroReferral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (text: CR S4570-4579)",s1995-116,2019-06-26,2,,IntroReferral
Read twice and referred to the Committee on Finance.,s1996-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1997-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (Sponsor introductory remarks on measure: CR S4579),s1997-116,2019-06-26,2,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s1998-116,2019-06-26,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s1999-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2000-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2001-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Budget.,s2002-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2003-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2004-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2005-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2006-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2007-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S4631-4632)",s2008-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Energy and Natural Resources.,s2009-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2010-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s2011-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2012-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Environment and Public Works.,s2013-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2014-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2015-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2016-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2017-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S4632-4633)",s2018-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2019-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Finance.,s2020-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on the Judiciary.,s2021-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Veterans' Affairs.,s2022-116,2019-06-27,1,,IntroReferral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2023-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2024-116,2019-06-27,1,,IntroReferral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2025-116,2019-06-27,1,,IntroReferral
