_active,_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
True,hr3256-116,2019-01-13 00:06:00,"To amend the Homeland Security Act of 2002 to reauthorize and improve the Chemical Facility Anti-Terrorism Standards Program, and for other purposes.",False,False,116,Protecting and Securing Chemical Facilities from Terrorist Attacks Act of 2019,Emergency Management,hr
False,hr3257-116,2019-01-13 00:06:00,"To increase purchasing power, strengthen economic recovery, and restore fairness in financing higher education in the United States through student loan forgiveness, caps on interest rates on Federal student loans, and refinancing opportunities for private borrowers, and for other purposes.",False,False,116,Student Loan Fairness Act,Education,hr
False,hr3258-116,2019-01-13 00:06:00,"To require the Government Accountability Office to conduct periodic reviews of the flood insurance rates and flood insurance rate maps under the national flood insurance program, and for other purposes.",False,False,116,Flood Insurance Integrity Act of 2019,Finance and Financial Sector,hr
False,hr3259-116,2019-01-13 00:06:00,To amend the Internal Revenue Code to extend and modify certain charitable tax provisions.,False,False,116,Charities Helping Americans Regularly Throughout the Year Act of 2019,Taxation,hr
False,hr3260-116,2019-01-13 00:06:00,To repeal the provision of law that provides automatic pay adjustments for Members of Congress.,False,False,116,No Raise for Congress Act,Congress,hr
False,hr3261-116,2019-01-13 00:06:00,"To direct the Secretary of Transportation to establish a Smart Technology Traffic Signals Grant Program, and for other purposes.",False,False,116,Less Traffic with Smart Stop Lights Act of 2019,Transportation and Public Works,hr
False,hr3262-116,2019-01-13 00:06:00,"To amend title 23, United States Code, to compel States to require illuminated signs and other measures on ride-hailing vehicles, to prohibit the sale of such signs, to require ride-hailing companies to implement an electronic access system on ride-hailing vehicles, and to be known as ""Sami's Law"".",False,False,116,Sami's Law,Transportation and Public Works,hr
False,hr3263-116,2019-01-13 00:06:00,To limit the transfer of F-35 aircraft to Turkey.,False,False,116,Protecting NATO Skies Act of 2019,International Affairs,hr
False,hr3264-116,2019-01-13 00:06:00,"To direct the Federal Communications Commission to initiate a proceeding to protect called parties from one-ring scams, and for other purposes.",False,False,116,Ending One-Ring Scams Act of 2019,"Science, Technology, Communications",hr
False,hr3265-116,2019-01-13 00:06:00,"To amend chapter 44 of title 18, United States Code, to prohibit the distribution of 3D printer plans for the printing of firearms, and for other purposes.",False,False,116,3D Printed Gun Safety Act of 2019,Crime and Law Enforcement,hr
False,hr3266-116,2019-01-13 00:06:00,"To direct the Secretary of Defense to carry out a program to enhance the preparation of students in the Junior Reserve Officers' Training Corps for careers in computer science and cybersecurity, and for other purposes.",False,False,116,JROTC Cyber Training Act,Armed Forces and National Security,hr
False,hr3267-116,2019-01-13 00:06:00,"To require institutions of higher education to disclose hazing-related misconduct, and for other purposes.",False,False,116,END ALL Hazing Act,Education,hr
False,hr3268-116,2019-01-13 00:06:00,To amend the Higher Education Act of 1965 to allow the Secretary of Education to create a pilot program to award College in High School Pell Grants.,False,False,116,"Go to High School, Go to College Act of 2019",Education,hr
False,hr3269-116,2019-01-13 00:06:00,"To establish an independent advisory committee to review certain regulations, and for other purposes.",False,False,116,Regulatory Improvement Act of 2019,Government Operations and Politics,hr
False,hr3270-116,2019-01-13 00:06:00,"To amend title 18, United States Code, to provide a defense to prosecution for fraud and related activity in connection with computers for persons defending against unauthorized intrusions into their computers, and for other purposes.",False,False,116,Active Cyber Defense Certainty Act,Crime and Law Enforcement,hr
False,hr3271-116,2019-01-13 00:06:00,To prohibit cost of living adjustments in pay rates for Members of Congress unless the Secretary of Health and Human Services certifies that all citizens of the United States are enrolled in health insurance coverage that provides a package of benefits that is at least as comprehensive as the essential health benefits package described in the Patient Protection and Affordable Care Act.,False,False,116,"No Health Care, No Raise Act",Congress,hr
False,hr3272-116,2019-01-13 00:06:00,"To amend the Public Health Service Act to establish a grant program to place in permanent supportive housing, and provide supportive services, to individuals who have physical or mental health conditions or substance use disorders and are chronically homeless or at risk of becoming chronically homeless, and for other purposes.",False,False,116,Services for Ending Long-Term Homelessness Act,Health,hr
False,hr3273-116,2019-01-13 00:06:00,"To amend the Homeland Security Act of 2002 to establish programs to combat transnational criminal organizations, and for other purposes.",False,False,116,Combating Transnational Criminal Organizations Act of 2019,Immigration,hr
False,hr3274-116,2019-01-13 00:06:00,To amend the Internal Revenue Code of 1986 to allow the energy investment tax credit for electrochromic glass.,False,False,116,Dynamic Glass Act of 2019,Taxation,hr
False,hr3275-116,2019-01-13 00:06:00,"To designate the facility of the United States Postal Service located at 340 Wetmore Avenue in Grand River, Ohio, as the ""Lance Corporal Andy 'Ace' Nowacki Post Office"".",False,False,116,"To designate the facility of the United States Postal Service located at 340 Wetmore Avenue in Grand River, Ohio, as the ""Lance Corporal Andy 'Ace' Nowacki Post Office"".",Government Operations and Politics,hr
False,hr3276-116,2019-01-13 00:06:00,"To amend title XIX of the Social Security Act to exclude authorized generic drugs from calculation of the average manufacturer price for purposes of the Medicaid drug rebate program, and for other purposes.",False,False,116,Fair AMP Act,Health,hr
False,hr3277-116,2019-01-13 00:06:00,"To improve the leasing projects of the Department of Veterans Affairs, and for other purposes.",False,False,116,"To improve the leasing projects of the Department of Veterans Affairs, and for other purposes.",Armed Forces and National Security,hr
False,hr3278-116,2019-01-13 00:06:00,To amend the Communications Act of 1934 to provide for the establishment of a program to expand access to broadband.,False,False,116,Connect America Act of 2019,"Science, Technology, Communications",hr
True,hr3279-116,2019-01-13 00:06:00,"To require the Securities and Exchange Commission to establish a Diversity Advisory Group to study and make recommendations on strategies to increase gender, racial, and ethnic diversity among the members of the board of directors of issuers, to amend the Securities Exchange Act of 1934 to require issuers to make disclosures to shareholders with respect to gender, racial, and ethnic diversity, and for other purposes.",False,False,116,Diversity in Corporate Leadership Act of 2019,Finance and Financial Sector,hr
False,hr3280-116,2019-01-13 00:06:00,To provide a requirement to improve data collection efforts.,False,False,116,LGBTQ Essential Data Act,Health,hr
True,hr3281-116,2019-01-13 00:06:00,To prohibit deceptive practices in Federal elections.,False,False,116,Deceptive Practices and Voter Intimidation Prevention Act of 2019,Government Operations and Politics,hr
False,hr3282-116,2019-01-13 00:06:00,"To authorize the Secretary of Energy to establish a prize competition for the research, development, or commercialization of technology that would reduce the amount of carbon in the atmosphere, including by capturing carbon dioxide directly from the atmosphere.",False,False,116,Carbon Capture Prize Act,Environmental Protection,hr
False,hr3283-116,2019-01-13 00:06:00,"To amend title 4, United States Code, to permit the flag of the United States to be flown at half-staff in the event of the death of the Mayor of the District of Columbia.",False,False,116,"To amend title 4, United States Code, to permit the flag of the United States to be flown at half-staff in the event of the death of the Mayor of the District of Columbia.",Government Operations and Politics,hr
False,hr3284-116,2019-01-13 00:06:00,To require the Attorney General to study whether an individual's history of domestic violence can be used to determine the likelihood of such individual committing a mass shooting.,False,False,116,To require the Attorney General to study whether an individual's history of domestic violence can be used to determine the likelihood of such individual committing a mass shooting.,Crime and Law Enforcement,hr
False,hr3285-116,2019-01-13 00:06:00,"To provide for a grant program for handgun licensing programs, and for other purposes.",False,False,116,Handgun Purchaser Licensing Act,Crime and Law Enforcement,hr
False,hr3286-116,2019-01-13 00:06:00,To amend the Internal Revenue Code of 1986 to phaseout the Mass Transit Account.,False,False,116,Highway Restoration Act of 2019,Transportation and Public Works,hr
False,hr3287-116,2019-01-13 00:06:00,To amend the Internal Revenue Code of 1986 to provide for permanent disaster relief.,False,False,116,TREAD Act,Taxation,hr
False,hr3288-116,2019-01-13 00:06:00,"To establish the SelectUSA program, and for other purposes.",False,False,116,Get Reinvesting in Opportunities for Workers American Jobs Act of 2019,Commerce,hr
True,hr3289-116,2019-01-13 00:06:00,To amend the Hong Kong Policy Act of 1992 and for other purposes.,False,False,116,Hong Kong Human Rights and Democracy Act of 2019,International Affairs,hr
True,hr3290-116,2019-01-13 00:06:00,To provide for mandamus actions under chapter 601 of title 49 of the United States Code.,False,False,116,PHMSA Accountability Act,Transportation and Public Works,hr
False,hr3291-116,2019-01-14 00:06:00,"To amend the Child Nutrition Act of 1966 to ensure that any food that may be served as part of a reimbursable meal under the school lunch program or the school breakfast program may be sold in schools, and for other purposes.",False,False,116,SNACKS Act,Agriculture and Food,hr
True,hr3292-116,2019-01-14 00:06:00,"To amend the Aamodt Litigation Settlement Act, and for other purposes.",False,False,116,Aamodt Litigation Settlement Completion Act of 2019,Water Resources Development,hr
False,hr3293-116,2019-01-14 00:06:00,"To amend title 49, United States Code, to permit the installation of pulsating light systems for high mounted stop lamps, and for other purposes.",False,False,116,Collision Avoidance Systems Act of 2019,Transportation and Public Works,hr
False,hr3294-116,2019-01-14 00:06:00,To permit legally married same-sex couples to amend their filing status for tax returns outside the statute of limitations.,False,False,116,Refund Equality Act of 2019,Taxation,hr
False,hr3295-116,2019-01-14 00:06:00,"To study and facilitate the abatement and removal of environmental hazards in homes rehabilitated with community participation, and for other purposes.",False,False,116,REHABS Act of 2019,Housing and Community Development,hr
False,hr3296-116,2019-01-14 00:06:00,To require group health plans and group or individual health insurance coverage to provide coverage for over-the-counter contraceptives.,False,False,116,Affordability is Access Act,Health,hr
True,hr3297-116,2019-01-14 00:06:00,"To amend the Harmful Algal Bloom and Hypoxia Research and Control Act of 1998 to clarify that during a lapse in appropriations certain services relating to the Harmful Algal Bloom Operational Forecasting System are excepted services under the Anti-Deficiency Act, and for other purposes.",False,False,116,Harmful Algal Bloom Essential Forecasting Act,Environmental Protection,hr
True,hr3298-116,2019-01-18 00:06:00,To increase entitlement funding for child care.,False,False,116,Child Care Quality and Access Act of 2019,Families,hr
True,hr3299-116,2019-01-18 00:06:00,"To permit legally married same-sex couples to amend their filing status for income tax returns outside the statute of limitations, to amend the Internal Revenue Code of 1986 to clarify that all provisions shall apply to legally married same-sex couples in the same manner as other married couples, and for other purposes.",True,False,116,Promoting Respect for Individuals' Dignity and Equality Act of 2019,Taxation,hr
False,hr3300-116,2019-01-18 00:06:00,"To amend the Internal Revenue Code of 1986 to provide tax relief for workers and families, and for other purposes.",False,False,116,Economic Mobility Act of 2019,Taxation,hr
False,hr3301-116,2019-01-18 00:06:00,"To amend the Internal Revenue Code of 1986 to extend certain expiring provisions, to provide disaster relief, and for other purposes.",False,False,116,Taxpayer Certainty and Disaster Tax Relief Act of 2019,Taxation,hr
False,hr3302-116,2019-01-18 00:06:00,"To amend title XVIII of the Social Security Act to improve the accuracy of geographic adjustment factors under the Medicare program and to permanently extend certain adjustments to such factors for certain localities, and for other purposes.",False,False,116,Keep Physicians Serving Patients Act of 2019,Health,hr
False,hr3303-116,2019-01-18 00:06:00,To establish the Commission on the State of U.S. Olympics and Paralympics.,False,False,116,Strengthening U.S. Olympics Act,Sports and Recreation,hr
True,hr3304-116,2019-01-18 00:06:00,"To exempt for an additional 4-year period, from the application of the means-test presumption of abuse under chapter 7, qualifying members of reserve components of the Armed Forces and members of the National Guard who, after September 11, 2001, are called to active duty or to perform a homeland defense activity for not less than 90 days.",True,True,116,National Guard and Reservists Debt Relief Extension Act of 2019,Finance and Financial Sector,hr
True,hr3305-116,2019-01-18 00:06:00,"To designate the facility of the United States Postal Service located at 2509 George Mason Drive in Virginia Beach, Virginia, as the ""Ryan Keith Cox Post Office Building"".",True,True,116,"To designate the facility of the United States Postal Service located at 2509 George Mason Drive in Virginia Beach, Virginia, as the ""Ryan Keith Cox Post Office Building"".",Government Operations and Politics,hr
False,hr3306-116,2019-01-18 00:06:00,"To direct the Secretary of Energy to establish advanced nuclear goals, provide for a versatile, reactor-based fast neutron source, make available high-assay, low-enriched uranium for research, development, and demonstration of advanced nuclear reactor concepts, and for other purposes.",False,False,116,Nuclear Energy Leadership Act,Energy,hr
False,hr3307-116,2019-01-18 00:06:00,To amend the Internal Revenue Code of 1986 to provide for payments to possessions of the United States related to the application of the earned income tax credit in such possessions.,False,False,116,To amend the Internal Revenue Code of 1986 to provide for payments to possessions of the United States related to the application of the earned income tax credit in such possessions.,Taxation,hr
False,hr3308-116,2019-01-18 00:06:00,To amend the American Innovation and Competitiveness Act and the National Science Foundation Act of 2002 to incorporate art and design into certain STEM education programs.,False,False,116,Building STEAM Education Act of 2019,"Science, Technology, Communications",hr
False,hr3309-116,2019-01-18 00:06:00,To direct the Secretary of Defense to report on vulnerabilities from sea level rise to certain military installations located outside the continental United States.,False,False,116,To direct the Secretary of Defense to report on vulnerabilities from sea level rise to certain military installations located outside the continental United States.,Armed Forces and National Security,hr
True,hr3310-116,2019-01-18 00:06:00,To direct the Secretary of Homeland Security to conduct a study on how to improve training and support for local emergency response providers in areas with high concentrations of covered chemical facilities in how to respond to a terrorist attack on a chemical facility.,False,False,116,To direct the Secretary of Homeland Security to conduct a study on how to improve training and support for local emergency response providers in areas with high concentrations of covered chemical facilities in how to respond to a terrorist attack on a che,Emergency Management,hr
True,hr3311-116,2019-01-18 00:06:00,"To amend chapter 11 of title 11, United States Code, to address reorganization of small businesses, and for other purposes.",True,True,116,Small Business Reorganization Act of 2019,Finance and Financial Sector,hr
False,hr3312-116,2019-01-18 00:06:00,To amend the Immigration and Nationality Act to provide for an extension of the application period for certain aliens present in the United States for adjustment of status.,False,False,116,Family Reunification Act of 2019,Immigration,hr
False,hr3313-116,2019-01-18 00:06:00,"To amend title 10, United States Code, to require the Secretary of Defense to develop guidelines and resources on the acquisition or licensing of intellectual property, and for other purposes.",False,False,116,Defense Maintenance Data Transparency Act,Armed Forces and National Security,hr
False,hr3314-116,2019-01-18 00:06:00,"To designate the facility of the United States Postal Service located at 1750 McCulloch Boulevard North in Lake Havasu City, Arizona, as the ""Lake Havasu City Combat Veterans Memorial Post Office Building"".",False,False,116,"To designate the facility of the United States Postal Service located at 1750 McCulloch Boulevard North in Lake Havasu City, Arizona, as the ""Lake Havasu City Combat Veterans Memorial Post Office Building"".",Government Operations and Politics,hr
False,hr3315-116,2019-01-18 00:06:00,To establish universal child care and early learning programs.,False,False,116,Universal Child Care and Early Learning Act,Families,hr
False,hr3316-116,2019-01-18 00:06:00,"To amend the Internal Revenue Code of 1986 to allow a credit against tax for neighborhood revitalization, and for other purposes.",False,False,116,Neighborhood Homes Investment Act,Taxation,hr
False,hr3317-116,2019-01-18 00:06:00,"To permit the Scipio A. Jones Post Office in Little Rock, Arkansas, to accept and display a portrait of Scipio A. Jones, and for other purposes.",False,False,116,"To permit the Scipio A. Jones Post Office in Little Rock, Arkansas, to accept and display a portrait of Scipio A. Jones, and for other purposes.",Government Operations and Politics,hr
True,hr3318-116,2019-01-18 00:06:00,"To require the Transportation Security Administration to establish a task force to conduct an analysis of emerging and potential future threats to transportation security, and for other purposes.",False,False,116,Emerging Transportation Security Threats Act of 2019,Transportation and Public Works,hr
False,hr3319-116,2019-01-18 00:06:00,To streamline the application process for H-2A employers and for other purposes.,False,False,116,Paperwork Reduction for Farmers and H-2A Modernization Act,Immigration,hr
True,hr3320-116,2019-01-18 00:06:00,"To amend the Homeland Security Act of 2002 to authorize the Secretary of Homeland Security to implement certain requirements for information relating to supply chain risk, and for other purposes.",False,False,116,Securing the Homeland Security Supply Chain Act of 2019,Government Operations and Politics,hr
False,hr3321-116,2019-01-18 00:06:00,"To amend the STEM Education Act of 2015 to require the National Science Foundation to promote the integration of art and design in STEM education, and for other purposes.",False,False,116,STEM to STEAM Act of 2019,"Science, Technology, Communications",hr
False,hr3322-116,2019-01-18 00:06:00,To provide for grants for energy efficiency improvements and renewable energy improvements at public school facilities.,False,False,116,Renew America's Schools Act of 2019,Energy,hr
False,hr3323-116,2019-01-18 00:06:00,"To amend the Internal Revenue Code of 1986 to repeal certain rules related to the determination of unrelated business taxable income, to provide that reimbursements for costs of using passenger automobiles for charitable organizations are excluded from gross income, to make the employer credit for paid family and medical leave available to tax-exempt eligible employers, and for other purposes.",False,False,116,Nonprofit Relief Act of 2019,Taxation,hr
False,hr3324-116,2019-01-18 00:06:00,"To modify the project for Central and Southern Florida to include public health considerations, and for other purposes.",False,False,116,Prioritizing Revised Operations To Eliminate Cyanobacteria Toxins in Florida Act,Water Resources Development,hr
False,hr3325-116,2019-01-18 00:06:00,To require the Federal Communications Commission to provide evidence of certain robocall violations to the Attorney General.,False,False,116,Locking Up Robocallers Act of 2019,"Science, Technology, Communications",hr
False,hr3326-116,2019-01-18 00:06:00,To provide that a former Member of Congress or former senior Congressional employee who receives compensation as a lobbyist shall not be eligible for retirement benefits or certain other Federal benefits.,False,False,116,End the Congressional Revolving Door Act,Government Operations and Politics,hr
False,hr3327-116,2019-01-18 00:06:00,"To amend title XI of the Social Security Act to require that direct-to-consumer television advertisements for prescription drugs and biological products include the list price of such drugs and products, and for other purposes.",False,False,116,Drug Price Transparency for Medicare Patients Act of 2019,Health,hr
False,hr3328-116,2019-01-18 00:06:00,"To limit the fees charged and collected from applicants for naturalization and related benefits based on poverty, and for other purposes.",False,False,116,Citizenship Affordability Act,Immigration,hr
False,hr3329-116,2019-01-18 00:06:00,"To designate the facility of the United States Postal Service located at 5186 Benito Street in Montclair, California, as the ""Paul Eaton Post Office Building"".",False,False,116,"To designate the facility of the United States Postal Service located at 5186 Benito Street in Montclair, California, as the ""Paul Eaton Post Office Building"".",,hr
False,hr3330-116,2019-01-18 00:06:00,To set minimum standards for tax return preparers.,False,False,116,Taxpayer Protection and Preparer Proficiency Act of 2019,Taxation,hr
False,hr3331-116,2019-01-18 00:06:00,"To restrict security assistance to Lebanon, and for other purposes.",False,False,116,Countering Hizballah in Lebanon's Military Act of 2019,International Affairs,hr
False,hr3332-116,2019-01-19 00:06:00,"To amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",False,False,116,"To amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",Health,hr
False,hr3333-116,2019-01-19 00:06:00,"To amend title 39, United States Code, to require the United States Postal Service to receive approval from local governments before relocating any post office, and for other purposes.",False,False,116,Community Post Office Act,Government Operations and Politics,hr
False,hr3334-116,2019-01-19 00:06:00,To expand access to graduate education by amending the Federal Pell Grant program to include postbaccalaureate study.,False,False,116,Expanding Access to Graduate Education Act of 2019,Education,hr
False,hr3335-116,2019-01-19 00:06:00,"To provide a set-aside of funds for the territories under the health profession opportunity grant program under section 2008 of the Social Security Act, to make the Commonwealth of the Northern Mariana Islands eligible for the grants, and for other purposes.",False,False,116,Territory Health Revitalization Act,,hr
False,hr3336-116,2019-01-19 00:06:00,"To provide grants for the conduct of demonstration projects designed to provide education and training for eligible individuals with an arrest or conviction record to enter and follow a career pathway in the health professions through occupations that pay well and are expected to experience a labor shortage or be in high demand, under the health profession opportunity grant program under section 2008 of the Social Security Act.",False,False,116,Demonstrating that Empowerment Makes Opportunities Act,Health,hr
False,hr3337-116,2019-01-19 00:06:00,To require applications for a health profession opportunity grant under section 2008 of the Social Security Act to contain evidence of in-demand jobs or worker shortages.,False,False,116,Labor Market Response Act,Social Welfare,hr
False,hr3338-116,2019-01-19 00:06:00,"To remove barriers to health professions by providing resources to access foundational educational training, such as English as a foreign language and adult basic education, and to require the provision of child care, in demonstration projects funded under the health profession opportunity grant program under section 2008 of the Social Security Act.",False,False,116,Essential Skills and Child Care for Health Professions Act,Health,hr
False,hr3339-116,2019-01-19 00:06:00,"To provide for the use of peer support, peer mentoring, and career coaching in demonstration projects conducted under the health profession opportunity grant program under section 2008 of the Social Security Act.",False,False,116,Mentoring and Supporting Families Act,Health,hr
False,hr3340-116,2019-01-19 00:06:00,"To provide a set-aside of funds for Indian populations under the health profession opportunity grant program under section 2008 of the Social Security Act, and for other purposes.",False,False,116,Tribal Healthcare Careers Act,Native Americans,hr
False,hr3341-116,2019-01-19 00:06:00,To make opioid treatment programs eligible for grants under section 2008 of the Social Security Act.,False,False,116,Opioid Treatment Providers Act,Social Welfare,hr
False,hr3342-116,2019-01-19 00:06:00,To make hospitals eligible for health professions opportunity grants under section 2008 of the Social Security Act.,False,False,116,Health Providers Training Act,Social Welfare,hr
False,hr3343-116,2019-01-19 00:06:00,To provide for technical assistance under the health profession opportunity grant program under section 2008 of the Social Security Act.,False,False,116,Technical Assistance for Health Grants Act,Social Welfare,hr
False,hr3344-116,2019-01-19 00:06:00,"To provide grants for the conduct of demonstration projects designed to provide education and training for eligible individuals to enter and follow a career pathway in the field of pregnancy or childbirth, under the health profession opportunity grant program under section 2008 of the Social Security Act.",False,False,116,Opportunities to Support Mothers and Deliver Children Act,Social Welfare,hr
False,hr3345-116,2019-01-19 00:06:00,To require preference to be given to applicants for health profession opportunity grants under section 2008 of the Social Security Act who have certain kinds of business and community partners.,False,False,116,Making Opportunities Reachable for Everyone Act,Social Welfare,hr
False,hr3346-116,2019-01-19 00:06:00,"To guarantee that grants are made under the health profession opportunity grant program under section 2008 of the Social Security Act to grantees in each State that is not a territory, and for other purposes.",False,False,116,Health Opportunities to Promote Equity Act,Social Welfare,hr
False,hr3347-116,2019-01-19 00:06:00,"To require geographical diversity in the provision of health profession opportunity grants under section 2008 of the Social Security Act, and to require the support services provided through the use of the grants to include a transportation assistance plan.",False,False,116,Rural Health Training Opportunities Act,Health,hr
False,hr3348-116,2019-01-19 00:06:00,"To amend title 5, United States Code, to provide for an alternative removal for performance or misconduct for Federal employees.",False,False,116,"Modern Employment Reform, Improvement, and Transformation Act of 2019",Government Operations and Politics,hr
False,hr3349-116,2019-01-19 00:06:00,"To authorize the Daughters of the Republic of Texas to establish the Republic of Texas Legation Memorial as a commemorative work in the District of Columbia, and for other purposes.",False,False,116,Republic of Texas Legation Memorial Act,Public Lands and Natural Resources,hr
False,hr3350-116,2019-01-19 00:06:00,"To amend title 38, United States Code, to reimburse veterans for the cost of emergency medical transportation to a Federal facility, and for other purposes.",False,False,116,VA Emergency Transportation Act,Armed Forces and National Security,hr
True,hr3351-116,2019-01-19 00:06:00,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes.",True,False,116,"Financial Services and General Government Appropriations Act, 2020",Economics and Public Finance,hr
True,hr3352-116,2019-01-19 00:06:00,"To provide for certain authorities of the Department of State, and for other purposes.",True,False,116,Department of State Authorization Act of 2019,International Affairs,hr
False,hr3353-116,2019-01-19 00:06:00,"To amend the Higher Education Act of 1965 to include Parent PLUS loans in income-contingent and income-based repayment plans, and for other purposes.",False,False,116,Parent PLUS Loan Improvement Act of 2019,,hr
False,hr3354-116,2019-01-19 00:06:00,To amend the Higher Education Act of 1965 to provide for comprehensive student achievement information.,False,False,116,Time for Completion Act,Education,hr
False,hr3355-116,2019-01-19 00:06:00,"To prohibit public companies from repurchasing their shares on the open market, and for other purposes.",False,False,116,Reward Work Act,Finance and Financial Sector,hr
True,hr3356-116,2019-01-19 00:06:00,"To provide PreCheck to certain severely injured or disabled veterans, and for other purposes.",False,False,116,Veterans Expedited TSA Screening Safe Travel Act,Armed Forces and National Security,hr
False,hr3357-116,2019-01-19 00:06:00,"To reauthorize and modify the authority of the Merit Systems Protection Board, and for other purposes.",False,False,116,Merit Systems Protection Board Reauthorization Act of 2019,Government Operations and Politics,hr
False,hr3358-116,2019-01-19 00:06:00,"To amend the Energy Policy Act of 2005 to direct the Secretary of Energy to carry out demonstration projects relating to advanced nuclear reactor technologies to support domestic energy needs, and for other purposes.",False,False,116,Advanced Nuclear Energy Technologies Act,Energy,hr
False,hr3359-116,2019-01-19 00:06:00,"To establish a national, research-based, and comprehensive home study assessment process for the evaluation of prospective foster parents and adoptive parents and provide funding to States and Indian tribes to adopt such process.",False,False,116,National Adoption and Foster Care Home Study Act,Families,hr
False,hr3360-116,2019-01-19 00:06:00,"To modify the treatment of unaccompanied alien children who are in Federal custody by reason of their immigration status, and for other purposes.",False,False,116,Asylum Reform and Border Protection Act of 2019,Immigration,hr
False,hr3361-116,2019-01-19 00:06:00,"To amend the Energy Policy Act of 2005 to reauthorize hydroelectric production incentives and hydroelectric efficiency improvement incentives, and for other purposes.",False,False,116,Reliable Investment in Vital Energy Reauthorization Act,Energy,hr
True,hr3362-116,2019-01-19 00:06:00,"To amend title 49, United State Code, to require small hub airports to construct areas for nursing mothers, and for other purposes.",False,False,116,Small Airport Mothers' Rooms Act of 2019,Transportation and Public Works,hr
False,hr3363-116,2019-01-19 00:06:00,"To amend the Federal Water Pollution Control Act to ensure that publicly owned treatment works monitor for and report sewer overflows, and for other purposes.",False,False,116,Sewage Treatment Overflow Prevention through Community Sanitation Outreach Act of 2019,Environmental Protection,hr
False,hr3364-116,2019-01-19 00:06:00,To require uniformed Federal police officers to wear body cameras and have dashboard cameras in marked vehicles.,False,False,116,Federal Police Camera and Accountability Act of 2019,Crime and Law Enforcement,hr
False,hr3365-116,2019-01-19 00:06:00,"To amend title 40, United States Code, to prohibit the Commission of Fine Arts from exercising authority over non-Federal property in the District of Columbia, and for other purposes.",False,False,116,Commission of Fine Arts District of Columbia Home Rule Act,"Arts, Culture, Religion",hr
False,hr3366-116,2019-01-19 00:06:00,"To amend the Richard B. Russell National School Lunch Act to prohibit the stigmatization of children who are unable to pay for school meals, and for other purposes.",False,False,116,No Shame at School Act of 2019,Agriculture and Food,hr
False,hr3367-116,2019-01-19 00:06:00,To amend the Internal Revenue Code of 1986 to allow a refundable credit with respect to any stillborn child of a taxpayer.,False,False,116,To amend the Internal Revenue Code of 1986 to allow a refundable credit with respect to any stillborn child of a taxpayer.,Taxation,hr
False,hr3368-116,2019-01-19 00:06:00,"To establish a tax credit for on-site apprenticeship programs, and for other purposes.",False,False,116,Apprenticeship and Jobs Training Act of 2019,,hr
False,hr3369-116,2019-01-19 00:06:00,To close the GI Bill loophole and update the 80/20 rule for proprietary institutions of higher education.,False,False,116,Defending All Veterans In Education Act,Education,hr
False,hr3370-116,2019-01-19 00:06:00,"To authorize the United States Fish and Wildlife Service to seek compensation for injuries to trust resources and to use funds received as that compensation to restore, replace, or acquire equivalent resources, and for other purposes.",False,False,116,Refuge System Protection Act,Public Lands and Natural Resources,hr
False,hr3371-116,2019-01-19 00:06:00,To amend titles XI and XIX of the Social Security Act to stabilize the Medicaid program in Puerto Rico.,False,False,116,"Puerto Rico Health Care Fairness, Accountability, and Beneficiary Access Act of 2019",Health,hr
False,hr3372-116,2019-01-19 00:06:00,"To amend the Small Business Act to give small business contracting credit for subcontractors that are Puerto Rico businesses, and for other purposes.",False,False,116,Small Business Contracting Credit Act of 2019,Commerce,hr
False,hr3373-116,2019-01-20 00:06:00,"To establish the Office of International Disability Rights, and for other purposes.",False,False,116,Office of International Disability Rights Act,International Affairs,hr
False,hr3374-116,2019-01-20 00:06:00,To amend the Equal Credit Opportunity Act to require the collection of small business loan data related to LGBTQ-owned businesses.,False,False,116,LGBTQ Business Equal Credit Enforcement and Investment Act,Finance and Financial Sector,hr
True,hr3375-116,2019-01-20 00:06:00,"To amend the Communications Act of 1934 to clarify the prohibitions on making robocalls, and for other purposes.",True,False,116,Stopping Bad Robocalls Act,"Science, Technology, Communications",hr
False,hr3376-116,2019-01-20 00:06:00,"To amend the Immigration and Nationality Act to provide for a minimum number of refugees who may be admitted in any fiscal year after fiscal year 2018, and for other purposes.",False,False,116,Lady Liberty Act of 2019,Immigration,hr
False,hr3377-116,2019-01-20 00:06:00,"To amend the Homeland Security Act of 2002 to establish in the Department of Homeland Security the Biometric Identification Transnational Migration Alert Program, and for other purposes.",False,False,116,Biometric Identification Transnational Migration Alert Program Authorization Act of 2019,Emergency Management,hr
False,hr3378-116,2019-01-20 00:06:00,"To amend the Richard B. Russell National School Lunch Act to establish a permanent, nationwide summer electronic benefits transfer for children program.",False,False,116,Stop Child Summer Hunger Act of 2019,Agriculture and Food,hr
False,hr3379-116,2019-01-20 00:06:00,To amend the Public Health Service Act to shorten the exclusivity period for brand name biological products from 12 to 5 years.,False,False,116,"Price Relief, Innovation, and Competition for Essential Drugs Act",Health,hr
False,hr3380-116,2019-01-20 00:06:00,"To require the recording and reporting of communications between the Department of Justice and the White House relating to civil and criminal investigations, and for other purposes.",False,False,116,Security from Political Interference in Justice Act of 2019,,hr
